messageId,sourceName,sourceHost,sourceCategory,messageTime,receiptTime,sourceId,collectorId,count,format,view,encoding,message
"-9223372036261114712","/crow/log/apache2/access_log","crow","/xtrac/SCALE/NONPROD","1467400983000","1467400987985","115067139","103363207","7021","plain:atp:o:17:l:26:p:dd/MMM/yyyy:HH:mm:ss ZZZZ","","UTF8","nn.nn.40.9 - - [01/Jul/2016:15:23:03 -0400] ""GET /x-tree/F5Monitor.html HTTP/1.1"" 200 174"
"-9223372036261114711","/crow/log/apache2/access_log","crow","/xtrac/SCALE/NONPROD","1467400985000","1467400991914","115067139","103363207","7022","plain:atp:o:17:l:26:p:dd/MMM/yyyy:HH:mm:ss ZZZZ","","UTF8","nn.nn.40.9 - - [01/Jul/2016:15:23:05 -0400] ""GET /x-tree/F5Monitor.html HTTP/1.1"" 200 174"
"-9223372036261114710","/crow/log/apache2/access_log","crow","/xtrac/SCALE/NONPROD","1467400989000","1467400991914","115067139","103363207","7023","plain:atp:o:17:l:26:p:dd/MMM/yyyy:HH:mm:ss ZZZZ","","UTF8","nn.nn.40.8 - - [01/Jul/2016:15:23:09 -0400] ""GET /x-tree/F5Monitor.html HTTP/1.1"" 200 174"
"-9223372036261114709","/crow/log/apache2/access_log","crow","/xtrac/SCALE/NONPROD","1467400989000","1467400991914","115067139","103363207","7024","plain:atp:o:17:l:26:p:dd/MMM/yyyy:HH:mm:ss ZZZZ","","UTF8","nn.nn.40.8 - - [01/Jul/2016:15:23:09 -0400] ""GET /x-tree/F5Monitor.html HTTP/1.1"" 200 174"
"-9223372036261114708","syslog","bar.com","/xapi/DEV/xavi/statsd","1467400995254","1467400979924","118341431","103886658","2395629","plain:atp:o:-1:l:0:p:null","","UTF8","XAPI.cacheGets:1.000000|c
XAPI.cacheGets:1.000000|c
XAPI.bar.com.runtime.num_goroutines:1590.000000|g
XAPI.bar.com.runtime.alloc_bytes:11486432.000000|g
XAPI.bar.com.runtime.sys_bytes:39061752.000000|g
XAPI.bar.com.runtime.malloc_count:189887872.000000|g
XAPI.bar.com.runtime.free_count:189841536.000000|g
XAPI.bar.com.runtime.heap_objects:46338.000000|g
XAPI.bar.com.runtime.total_gc_pause_ns:26453528576.000000|g
XAPI.bar.com.runtime.total_gc_runs:19036.000000|g
XAPI.xtracApi-POST-workItems-search-count:1.000000|c
XAPI.xtracApi-POST-workItems-search:40466852.000000|ms
XAPI.xtracApi-POST-workItems-search.JWTAuthenticationplugin:40338552.000000|ms
XAPI.xtracApi-POST-workItems-search.Whitelistplugin:40201628.000000|ms
XAPI.xtracApi-POST-workItems-search.SessionManagementplugin:40183004.000000|ms
XAPI.xtracApi-POST-workItems-search.RESTplugin:34217908.000000|ms
XAPI.xtracApi-POST-workItems-search.workflow-backend:30231392.000000|ms
XAPI.xtracApi-POST-workItems-search.workflow-backend.Core-WorkItem-Search:30134292.000000|ms
XAPI.xtracApi-GET-workItems-count:1.000000|c
XAPI.xtracApi-GET-workItems:68956688.000000|ms
XAPI.xtracApi-GET-workItems.JWTAuthenticationplugin:68819384.000000|ms
XAPI.xtracApi-GET-workItems.Whitelistplugin:68625232.000000|ms
"
"-9223372036261114707","syslog","bar.com","/xapi/DEV/xavi/statsd","1467400995254","1467400979924","118341431","103886658","2395630","plain:atp:o:-1:l:0:p:null","","UTF8","XAPI.xtracApi-GET-workItems.SessionManagementplugin:68616640.000000|ms
XAPI.xtracApi-GET-workItems.RESTplugin:65070024.000000|ms
XAPI.xtracApi-GET-workItems.workflow-backend:63062924.000000|ms
XAPI.xtracApi-GET-workItems.workflow-backend.Core-WorkItem-retrieve:62974004.000000|ms
"
"-9223372036261114706","syslog","localhost.localdomain","/xapi/DEV/xavi/statsd","1467400995254","1467400979924","118341431","103886658","2395631","plain:atp:o:-1:l:0:p:null","","UTF8","xtrac-api-login.bar.com.runtime.num_goroutines:7.000000|g
xtrac-api-login.bar.com.runtime.alloc_bytes:714976.000000|g
xtrac-api-login.bar.com.runtime.sys_bytes:11475192.000000|g
xtrac-api-login.bar.com.runtime.malloc_count:7168191.000000|g
xtrac-api-login.bar.com.runtime.free_count:7160582.000000|g
xtrac-api-login.bar.com.runtime.heap_objects:7609.000000|g
xtrac-api-login.bar.com.runtime.total_gc_pause_ns:585213696.000000|g
xtrac-api-login.bar.com.runtime.total_gc_runs:932.000000|g
"
"-9223372036261114705","syslog","bar.com","/xapi/DEV/xavi/statsd","1467400995255","1467400979924","118341431","103886658","2395632","plain:atp:o:-1:l:0:p:null","","UTF8","XAPI.bar.com.endpoint.bar.com_18000:1.000000|g
XAPI.bar.com.endpoint.bar.com_18000:1.000000|g
XAPI.cacheGets:1.000000|c
XAPI.cacheGets:1.000000|c
XAPI.xtracApi-GET-workItems-notes-count:1.000000|c
XAPI.xtracApi-GET-workItems-notes:35139316.000000|ms
XAPI.xtracApi-GET-workItems-notes.JWTAuthenticationplugin:30369508.000000|ms
XAPI.xtracApi-GET-workItems-notes.Whitelistplugin:30220792.000000|ms
XAPI.xtracApi-GET-workItems-notes.SessionManagementplugin:30211624.000000|ms
XAPI.xtracApi-GET-workItems-notes.RESTplugin:26668812.000000|ms
XAPI.xtracApi-GET-workItems-notes.workflow-backend:19648546.000000|ms
XAPI.xtracApi-GET-workItems-notes.workflow-backend.Core-WorkItem-retrieveNoteList:19531268.000000|ms
XAPI.cacheGets:1.000000|c
XAPI.xtracApi-GET-workItems-links-count:1.000000|c
XAPI.xtracApi-GET-workItems-links:27177404.000000|ms
XAPI.xtracApi-GET-workItems-links.JWTAuthenticationplugin:27094292.000000|ms
XAPI.xtracApi-GET-workItems-links.Whitelistplugin:26997792.000000|ms
XAPI.xtracApi-GET-workItems-links.SessionManagementplugin:26990918.000000|ms
XAPI.xtracApi-GET-workItems-links.RESTplugin:22569548.000000|ms
XAPI.xtracApi-GET-workItems-links.workflow-backend:21433356.000000|ms
XAPI.xtracApi-GET-workItems-links.workflow-backend.Core-WorkItem-RetrieveLinks:19964812.000000|ms
XAPI.cacheGets:1.000000|c
"
"-9223372036261114704","syslog","bar.com","/xapi/DEV/xavi/statsd","1467400995255","1467400979924","118341431","103886658","2395633","plain:atp:o:-1:l:0:p:null","","UTF8","XAPI.cacheGets:1.000000|c
XAPI.xtracApi-GET-work-items-communications-count:1.000000|c
XAPI.xtracApi-GET-work-items-communications:26214800.000000|ms
XAPI.xtracApi-GET-work-items-communications.JWTAuthenticationplugin:26140304.000000|ms
XAPI.xtracApi-GET-work-items-communications.Whitelistplugin:25868004.000000|ms
XAPI.xtracApi-GET-work-items-communications.SessionManagementplugin:25861260.000000|ms
XAPI.xtracApi-GET-work-items-communications.RESTplugin:18186430.000000|ms
XAPI.xtracApi-GET-work-items-communications.workflow-backend:15897375.000000|ms
XAPI.xtracApi-GET-work-items-communications.workflow-backend.Core-Correspondence-RetrieveCorrList:15827710.000000|ms
"
"-9223372036261114703","syslog","bar.com","/xapi/DEV/xavi/statsd","1467400995255","1467400979924","118341431","103886658","2395634","plain:atp:o:-1:l:0:p:null","","UTF8","XAPI.xtracApi-GET-workItems-history-count:1.000000|c
XAPI.xtracApi-GET-workItems-history:39266648.000000|ms
XAPI.xtracApi-GET-workItems-history.JWTAuthenticationplugin:39178884.000000|ms
XAPI.xtracApi-GET-workItems-history.Whitelistplugin:38981836.000000|ms
XAPI.xtracApi-GET-workItems-history.SessionManagementplugin:38973816.000000|ms
XAPI.xtracApi-GET-workItems-history.RESTplugin:35177512.000000|ms
XAPI.xtracApi-GET-workItems-history.workflow-backend:33588812.000000|ms
XAPI.xtracApi-GET-workItems-history.workflow-backend.Core-WorkItem-RetrieveHistory:33481896.000000|ms
"
"-9223372036261114702","/bar/log/xtrac-api/api_rest_transformation.log","bar","/xapi/DEV/NONPROD","1467400978000","1467400979924","117209063","103886658","199","plain:atp:o:6:l:25:p:yyyy-MM-dd'T'HH:mm:ssZZZZ","","UTF8","time=""2016-07-01T15:22:58-04:00"" level=info msg=""request for /xtrac/api/v1/work-items/W013327-11AUG05/communications?maxRows=-1&startRow=1 with method GET"" 
{""Name"":""xtracApi-GET-work-items-communications"",""Tags"":{""aud"":""a79fcb28-2621-4973-8a1e-c09a2ab30f79"",""jti"":""02fe5ff1-c242-4d18-ac7e-73166de395df"",""sub"":""XWHRon""},""Duration"":26214800,""time"":""2016-07-01T15:22:58.28056338-04:00"",""TxnId"":""181c575a-ef8c-4468-76e3-3c95ff3a5e4b"",""Contributors"":[{""Name"":""JWT Authentication plugin"",""Duration"":26140303,""Error"":"""",""ServiceCalls"":null},{""Name"":""Whitelist plugin"",""Duration"":25868003,""Error"":"""",""ServiceCalls"":null},{""Name"":""Session Management plugin"",""Duration"":25861260,""Error"":"""",""ServiceCalls"":null},{""Name"":""REST plugin"",""Duration"":18186430,""Error"":"""",""ServiceCalls"":null},{""Name"":""workflow-backend"",""Duration"":15897375,""Error"":"""",""ServiceCalls"":[{""Name"":""Core-Correspondence-RetrieveCorrList"",""Endpoint"":""bar.com:11000"",""Duration"":15827710,""Error"":""""}]}],""ErrorFree"":true,""Error"":""""}"
"-9223372036261114701","/bar/log/xtrac-api/api_rest_transformation.log","bar","/xapi/DEV/NONPROD","1467400978000","1467400979924","117209063","103886658","200","plain:atp:o:6:l:25:p:yyyy-MM-dd'T'HH:mm:ssZZZZ","","UTF8","time=""2016-07-01T15:22:58-04:00"" level=info msg=""request for /xtrac/api/v1/work-items/W013327-11AUG05/history?maxRows=10&startRow=1 with method GET"" 
{""Name"":""xtracApi-GET-workItems-history"",""Tags"":{""aud"":""a79fcb28-2621-4973-8a1e-c09a2ab30f79"",""jti"":""02fe5ff1-c242-4d18-ac7e-73166de395df"",""sub"":""XWHRon""},""Duration"":39266648,""time"":""2016-07-01T15:22:58.291817179-04:00"",""TxnId"":""164cdef4-fb0c-11a0-5046-7ab797bde1cf"",""Contributors"":[{""Name"":""JWT Authentication plugin"",""Duration"":39178883,""Error"":"""",""ServiceCalls"":null},{""Name"":""Whitelist plugin"",""Duration"":38981837,""Error"":"""",""ServiceCalls"":null},{""Name"":""Session Management plugin"",""Duration"":38973814,""Error"":"""",""ServiceCalls"":null},{""Name"":""REST plugin"",""Duration"":35177510,""Error"":"""",""ServiceCalls"":null},{""Name"":""workflow-backend"",""Duration"":33588811,""Error"":"""",""ServiceCalls"":[{""Name"":""Core-WorkItem-RetrieveHistory"",""Endpoint"":""bar.com:11000"",""Duration"":33481895,""Error"":""""}]}],""ErrorFree"":true,""Error"":""""}"
"-9223372036261114700","syslog","bar.com","/xapi/DEV/xavi/statsd","1467400995255","1467400979924","118341431","103886658","2395635","plain:atp:o:-1:l:0:p:null","","UTF8","XAPI.xtracApi-POST-workItems-search-count:1.000000|c
XAPI.xtracApi-POST-workItems-search:143114960.000000|ms
XAPI.xtracApi-POST-workItems-search.JWTAuthenticationplugin:143016080.000000|ms
XAPI.xtracApi-POST-workItems-search.Whitelistplugin:142842256.000000|ms
XAPI.xtracApi-POST-workItems-search.SessionManagementplugin:142833392.000000|ms
XAPI.xtracApi-POST-workItems-search.RESTplugin:138057648.000000|ms
XAPI.xtracApi-POST-workItems-search.workflow-backend:133996672.000000|ms
XAPI.xtracApi-POST-workItems-search.workflow-backend.Core-WorkItem-Search:133775560.000000|ms
"
"-9223372036261114699","syslog","bar.com","/xapi/DEV/xavi/statsd","1467400995255","1467400979924","118341431","103886658","2395636","plain:atp:o:-1:l:0:p:null","","UTF8","XAPI.bar.com.endpoint.bar.com_11000:1.000000|g
XAPI.bar.com.endpoint.bar.com_11000:1.000000|g
"
"-9223372036261114698","syslog","bar.com","/xapi/DEV/xavi/statsd","1467400995255","1467400980927","118341431","103886658","2395637","plain:atp:o:-1:l:0:p:null","","UTF8","XAPI.bar.com.runtime.num_goroutines:1588.000000|g
XAPI.bar.com.runtime.alloc_bytes:15228552.000000|g
XAPI.bar.com.runtime.sys_bytes:39061752.000000|g
XAPI.bar.com.runtime.malloc_count:189901408.000000|g
XAPI.bar.com.runtime.free_count:189856432.000000|g
XAPI.bar.com.runtime.heap_objects:44971.000000|g
XAPI.bar.com.runtime.total_gc_pause_ns:26454773760.000000|g
XAPI.bar.com.runtime.total_gc_runs:19037.000000|g
XAPI.runtime.gc_pause_ns:1244430.000000|ms
"
"-9223372036261114697","syslog","localhost.localdomain","/xapi/DEV/xavi/statsd","1467400995255","1467400980927","118341431","103886658","2395638","plain:atp:o:-1:l:0:p:null","","UTF8","xtrac-api-login.bar.com.runtime.num_goroutines:7.000000|g
xtrac-api-login.bar.com.runtime.alloc_bytes:717680.000000|g
xtrac-api-login.bar.com.runtime.sys_bytes:11475192.000000|g
xtrac-api-login.bar.com.runtime.malloc_count:7168248.000000|g
xtrac-api-login.bar.com.runtime.free_count:7160588.000000|g
xtrac-api-login.bar.com.runtime.heap_objects:7660.000000|g
xtrac-api-login.bar.com.runtime.total_gc_pause_ns:585213696.000000|g
xtrac-api-login.bar.com.runtime.total_gc_runs:932.000000|g
"
"-9223372036261114696","syslog","bar.com","/xapi/DEV/xavi/statsd","1467400995255","1467400981925","118341431","103886658","2395639","plain:atp:o:-1:l:0:p:null","","UTF8","XAPI.bar.com.runtime.num_goroutines:1588.000000|g
XAPI.bar.com.runtime.alloc_bytes:15231352.000000|g
XAPI.bar.com.runtime.sys_bytes:39061752.000000|g
XAPI.bar.com.runtime.malloc_count:189901472.000000|g
XAPI.bar.com.runtime.free_count:189856432.000000|g
XAPI.bar.com.runtime.heap_objects:45029.000000|g
XAPI.bar.com.runtime.total_gc_pause_ns:26454773760.000000|g
XAPI.bar.com.runtime.total_gc_runs:19037.000000|g
"
"-9223372036261114695","syslog","localhost.localdomain","/xapi/DEV/xavi/statsd","1467400995255","1467400981925","118341431","103886658","2395640","plain:atp:o:-1:l:0:p:null","","UTF8","xtrac-api-login.bar.com.runtime.num_goroutines:7.000000|g
xtrac-api-login.bar.com.runtime.alloc_bytes:720400.000000|g
xtrac-api-login.bar.com.runtime.sys_bytes:11475192.000000|g
xtrac-api-login.bar.com.runtime.malloc_count:7168305.000000|g
xtrac-api-login.bar.com.runtime.free_count:7160593.000000|g
xtrac-api-login.bar.com.runtime.heap_objects:7712.000000|g
xtrac-api-login.bar.com.runtime.total_gc_pause_ns:585213696.000000|g
xtrac-api-login.bar.com.runtime.total_gc_runs:932.000000|g
"
"-9223372036261114694","syslog","bar.com","/xapi/DEV/xavi/statsd","1467400995255","1467400981925","118341431","103886658","2395641","plain:atp:o:-1:l:0:p:null","","UTF8","XAPI.bar.com.endpoint.bar.com_11000:1.000000|g
XAPI.bar.com.endpoint.bar.com_11000:1.000000|g
"
"-9223372036261114693","syslog","bar.com","/xapi/DEV/xavi/statsd","1467400995255","1467400981925","118341431","103886658","2395642","plain:atp:o:-1:l:0:p:null","","UTF8","XAPI.bar.com.endpoint.bar.com_11000:1.000000|g
XAPI.bar.com.endpoint.bar.com_11000:1.000000|g
"
"-9223372036261114692","syslog","bar.com","/xapi/DEV/xavi/statsd","1467400995255","1467400982931","118341431","103886658","2395643","plain:atp:o:-1:l:0:p:null","","UTF8","XAPI.bar.com.runtime.num_goroutines:1588.000000|g
XAPI.bar.com.runtime.alloc_bytes:15437656.000000|g
XAPI.bar.com.runtime.sys_bytes:39061752.000000|g
XAPI.bar.com.runtime.malloc_count:189901840.000000|g
XAPI.bar.com.runtime.free_count:189856464.000000|g
XAPI.bar.com.runtime.heap_objects:45376.000000|g
XAPI.bar.com.runtime.total_gc_pause_ns:26454773760.000000|g
XAPI.bar.com.runtime.total_gc_runs:19037.000000|g
"
"-9223372036261114691","syslog","localhost.localdomain","/xapi/DEV/xavi/statsd","1467400995255","1467400982931","118341431","103886658","2395644","plain:atp:o:-1:l:0:p:null","","UTF8","xtrac-api-login.bar.com.runtime.num_goroutines:7.000000|g
xtrac-api-login.bar.com.runtime.alloc_bytes:723120.000000|g
xtrac-api-login.bar.com.runtime.sys_bytes:11475192.000000|g
xtrac-api-login.bar.com.runtime.malloc_count:7168362.000000|g
xtrac-api-login.bar.com.runtime.free_count:7160598.000000|g
xtrac-api-login.bar.com.runtime.heap_objects:7764.000000|g
xtrac-api-login.bar.com.runtime.total_gc_pause_ns:585213696.000000|g
xtrac-api-login.bar.com.runtime.total_gc_runs:932.000000|g
"
"-9223372036261114690","syslog","bar.com","/xapi/DEV/xavi/statsd","1467400995255","1467400983926","118341431","103886658","2395645","plain:atp:o:-1:l:0:p:null","","UTF8","XAPI.bar.com.runtime.num_goroutines:1588.000000|g
XAPI.bar.com.runtime.alloc_bytes:15440232.000000|g
XAPI.bar.com.runtime.sys_bytes:39061752.000000|g
XAPI.bar.com.runtime.malloc_count:189901888.000000|g
XAPI.bar.com.runtime.free_count:189856464.000000|g
XAPI.bar.com.runtime.heap_objects:45428.000000|g
XAPI.bar.com.runtime.total_gc_pause_ns:26454773760.000000|g
XAPI.bar.com.runtime.total_gc_runs:19037.000000|g
"
"-9223372036261114689","syslog","localhost.localdomain","/xapi/DEV/xavi/statsd","1467400995255","1467400983926","118341431","103886658","2395646","plain:atp:o:-1:l:0:p:null","","UTF8","xtrac-api-login.bar.com.runtime.num_goroutines:7.000000|g
xtrac-api-login.bar.com.runtime.alloc_bytes:725840.000000|g
xtrac-api-login.bar.com.runtime.sys_bytes:11475192.000000|g
xtrac-api-login.bar.com.runtime.malloc_count:7168419.000000|g
xtrac-api-login.bar.com.runtime.free_count:7160603.000000|g
xtrac-api-login.bar.com.runtime.heap_objects:7816.000000|g
xtrac-api-login.bar.com.runtime.total_gc_pause_ns:585213696.000000|g
xtrac-api-login.bar.com.runtime.total_gc_runs:932.000000|g
"
"-9223372036261114688","syslog","bar.com","/xapi/DEV/xavi/statsd","1467400995255","1467400983926","118341431","103886658","2395647","plain:atp:o:-1:l:0:p:null","","UTF8","XAPI.bar.com.endpoint.bar.com_11000:1.000000|g
XAPI.bar.com.endpoint.bar.com_11000:1.000000|g
"
"-9223372036261114687","syslog","bar.com","/xapi/DEV/xavi/statsd","1467400995255","1467400983926","118341431","103886658","2395648","plain:atp:o:-1:l:0:p:null","","UTF8","XAPI.bar.com.endpoint.bar.com_11000:1.000000|g
XAPI.bar.com.endpoint.bar.com_11000:1.000000|g
"
"-9223372036261114686","syslog","bar.com","/xapi/DEV/xavi/statsd","1467400995255","1467400984932","118341431","103886658","2395649","plain:atp:o:-1:l:0:p:null","","UTF8","XAPI.bar.com.runtime.num_goroutines:1588.000000|g
XAPI.bar.com.runtime.alloc_bytes:15646536.000000|g
XAPI.bar.com.runtime.sys_bytes:39061752.000000|g
XAPI.bar.com.runtime.malloc_count:189902256.000000|g
XAPI.bar.com.runtime.free_count:189856480.000000|g
XAPI.bar.com.runtime.heap_objects:45775.000000|g
XAPI.bar.com.runtime.total_gc_pause_ns:26454773760.000000|g
XAPI.bar.com.runtime.total_gc_runs:19037.000000|g
"
"-9223372036261114685","syslog","localhost.localdomain","/xapi/DEV/xavi/statsd","1467400995255","1467400984932","118341431","103886658","2395650","plain:atp:o:-1:l:0:p:null","","UTF8","xtrac-api-login.bar.com.runtime.num_goroutines:7.000000|g
xtrac-api-login.bar.com.runtime.alloc_bytes:728560.000000|g
xtrac-api-login.bar.com.runtime.sys_bytes:11475192.000000|g
xtrac-api-login.bar.com.runtime.malloc_count:7168476.000000|g
xtrac-api-login.bar.com.runtime.free_count:7160608.000000|g
xtrac-api-login.bar.com.runtime.heap_objects:7868.000000|g
xtrac-api-login.bar.com.runtime.total_gc_pause_ns:585213696.000000|g
xtrac-api-login.bar.com.runtime.total_gc_runs:932.000000|g
"
"-9223372036261114684","syslog","bar.com","/xapi/DEV/xavi/statsd","1467400995255","1467400984932","118341431","103886658","2395651","plain:atp:o:-1:l:0:p:null","","UTF8","XAPI.bar.com.endpoint.bar.com_11000:1.000000|g
XAPI.bar.com.endpoint.bar.com_11000:1.000000|g
"
"-9223372036261114683","syslog","bar.com","/xapi/DEV/xavi/statsd","1467400995255","1467400984932","118341431","103886658","2395652","plain:atp:o:-1:l:0:p:null","","UTF8","XAPI.bar.com.endpoint.bar.com_11000:1.000000|g
XAPI.bar.com.endpoint.bar.com_11000:1.000000|g
"
"-9223372036261114682","syslog","bar.com","/xapi/DEV/xavi/statsd","1467400995255","1467400984932","118341431","103886658","2395653","plain:atp:o:-1:l:0:p:null","","UTF8","XAPI.bar.com.endpoint.bar.com_11000:1.000000|g
XAPI.bar.com.endpoint.bar.com_11000:1.000000|g
"
"-9223372036261114681","syslog","bar.com","/xapi/DEV/xavi/statsd","1467400995255","1467400985928","118341431","103886658","2395654","plain:atp:o:-1:l:0:p:null","","UTF8","XAPI.bar.com.runtime.num_goroutines:1588.000000|g
XAPI.bar.com.runtime.alloc_bytes:15954712.000000|g
XAPI.bar.com.runtime.sys_bytes:39061752.000000|g
XAPI.bar.com.runtime.malloc_count:189902784.000000|g
XAPI.bar.com.runtime.free_count:189856512.000000|g
XAPI.bar.com.runtime.heap_objects:46270.000000|g
XAPI.bar.com.runtime.total_gc_pause_ns:26454773760.000000|g
XAPI.bar.com.runtime.total_gc_runs:19037.000000|g
"
"-9223372036261114680","syslog","localhost.localdomain","/xapi/DEV/xavi/statsd","1467400995255","1467400985928","118341431","103886658","2395655","plain:atp:o:-1:l:0:p:null","","UTF8","xtrac-api-login.bar.com.runtime.num_goroutines:7.000000|g
xtrac-api-login.bar.com.runtime.alloc_bytes:731280.000000|g
xtrac-api-login.bar.com.runtime.sys_bytes:11475192.000000|g
xtrac-api-login.bar.com.runtime.malloc_count:7168533.000000|g
xtrac-api-login.bar.com.runtime.free_count:7160613.000000|g
xtrac-api-login.bar.com.runtime.heap_objects:7920.000000|g
xtrac-api-login.bar.com.runtime.total_gc_pause_ns:585213696.000000|g
xtrac-api-login.bar.com.runtime.total_gc_runs:932.000000|g
"
"-9223372036261114679","syslog","bar.com","/xapi/DEV/xavi/statsd","1467400995255","1467400985928","118341431","103886658","2395656","plain:atp:o:-1:l:0:p:null","","UTF8","XAPI.bar.com.endpoint.bar.com_11000:1.000000|g
XAPI.bar.com.endpoint.bar.com_11000:1.000000|g
"
"-9223372036261114678","syslog","bar.com","/xapi/DEV/xavi/statsd","1467400995255","1467400986928","118341431","103886658","2395657","plain:atp:o:-1:l:0:p:null","","UTF8","XAPI.bar.com.runtime.num_goroutines:1588.000000|g
XAPI.bar.com.runtime.alloc_bytes:16059144.000000|g
XAPI.bar.com.runtime.sys_bytes:39061752.000000|g
XAPI.bar.com.runtime.malloc_count:189902992.000000|g
XAPI.bar.com.runtime.free_count:189856528.000000|g
XAPI.bar.com.runtime.heap_objects:46469.000000|g
XAPI.bar.com.runtime.total_gc_pause_ns:26454773760.000000|g
XAPI.bar.com.runtime.total_gc_runs:19037.000000|g
"
"-9223372036261114677","syslog","localhost.localdomain","/xapi/DEV/xavi/statsd","1467400995255","1467400986928","118341431","103886658","2395658","plain:atp:o:-1:l:0:p:null","","UTF8","xtrac-api-login.bar.com.runtime.num_goroutines:7.000000|g
xtrac-api-login.bar.com.runtime.alloc_bytes:733984.000000|g
xtrac-api-login.bar.com.runtime.sys_bytes:11475192.000000|g
xtrac-api-login.bar.com.runtime.malloc_count:7168590.000000|g
xtrac-api-login.bar.com.runtime.free_count:7160619.000000|g
xtrac-api-login.bar.com.runtime.heap_objects:7971.000000|g
xtrac-api-login.bar.com.runtime.total_gc_pause_ns:585213696.000000|g
xtrac-api-login.bar.com.runtime.total_gc_runs:932.000000|g
"
"-9223372036261114676","syslog","bar.com","/xapi/DEV/xavi/statsd","1467400995255","1467400986928","118341431","103886658","2395659","plain:atp:o:-1:l:0:p:null","","UTF8","XAPI.bar.com.endpoint.bar.com_11000:1.000000|g
XAPI.bar.com.endpoint.bar.com_11000:1.000000|g
"
"-9223372036261114675","syslog","bar.com","/xapi/DEV/xavi/statsd","1467400995255","1467400987930","118341431","103886658","2395660","plain:atp:o:-1:l:0:p:null","","UTF8","XAPI.bar.com.endpoint.bar.com_11000:1.000000|g
XAPI.bar.com.endpoint.bar.com_11000:1.000000|g
"
"-9223372036261114674","syslog","bar.com","/xapi/DEV/xavi/statsd","1467400995255","1467400987930","118341431","103886658","2395661","plain:atp:o:-1:l:0:p:null","","UTF8","XAPI.bar.com.runtime.num_goroutines:1588.000000|g
XAPI.bar.com.runtime.alloc_bytes:16265448.000000|g
XAPI.bar.com.runtime.sys_bytes:39061752.000000|g
XAPI.bar.com.runtime.malloc_count:189903360.000000|g
XAPI.bar.com.runtime.free_count:189856544.000000|g
XAPI.bar.com.runtime.heap_objects:46816.000000|g
XAPI.bar.com.runtime.total_gc_pause_ns:26454773760.000000|g
XAPI.bar.com.runtime.total_gc_runs:19037.000000|g
"
"-9223372036261114673","syslog","localhost.localdomain","/xapi/DEV/xavi/statsd","1467400995255","1467400987930","118341431","103886658","2395662","plain:atp:o:-1:l:0:p:null","","UTF8","xtrac-api-login.bar.com.runtime.num_goroutines:7.000000|g
xtrac-api-login.bar.com.runtime.alloc_bytes:736704.000000|g
xtrac-api-login.bar.com.runtime.sys_bytes:11475192.000000|g
xtrac-api-login.bar.com.runtime.malloc_count:7168647.000000|g
xtrac-api-login.bar.com.runtime.free_count:7160624.000000|g
xtrac-api-login.bar.com.runtime.heap_objects:8023.000000|g
xtrac-api-login.bar.com.runtime.total_gc_pause_ns:585213696.000000|g
xtrac-api-login.bar.com.runtime.total_gc_runs:932.000000|g
"
"-9223372036261114672","syslog","bar.com","/xapi/DEV/xavi/statsd","1467400995255","1467400987930","118341431","103886658","2395663","plain:atp:o:-1:l:0:p:null","","UTF8","XAPI.bar.com.endpoint.bar.com_11000:1.000000|g
XAPI.bar.com.endpoint.bar.com_11000:1.000000|g
"
"-9223372036261114671","/muffin/log/xtrac-api/gridgain.log","muffin","/xapi/FILI/UAT","1467400986061","1467400987980","120376966","104540727","101281","plain:atp:o:1:l:12:p:HH:mm:ss,SSS","","UTF8","[15:23:06,061][SEVERE][rest-#63%null%][GridCacheCommandHandler] Failed to execute cache command: GridRestCacheRequest [cacheName=null, cacheFlags=0, ttl=null, super=GridRestRequest [destId=null, clientId=null, addr=/10.144.113.193:28506, cmd=CACHE_GET]]
class org.apache.ignite.IgniteCheckedException: Failed to find mandatory parameter in request: key
	at org.apache.ignite.internal.processors.rest.handlers.cache.GridCacheCommandHandler.handleAsync(GridCacheCommandHandler.java:352)
	at org.apache.ignite.internal.processors.rest.GridRestProcessor.handleRequest(GridRestProcessor.java:262)
	at org.apache.ignite.internal.processors.rest.GridRestProcessor.access$100(GridRestProcessor.java:85)
	at org.apache.ignite.internal.processors.rest.GridRestProcessor$2.body(GridRestProcessor.java:151)
	at org.apache.ignite.internal.util.worker.GridWorker.run(GridWorker.java:110)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1145)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:615)
	at java.lang.Thread.run(Thread.java:745)"
"-9223372036261114670","syslog","bar.com","/xapi/DEV/xavi/statsd","1467400995255","1467400988935","118341431","103886658","2395664","plain:atp:o:-1:l:0:p:null","","UTF8","XAPI.bar.com.runtime.num_goroutines:1588.000000|g
XAPI.bar.com.runtime.alloc_bytes:16369880.000000|g
XAPI.bar.com.runtime.sys_bytes:39061752.000000|g
XAPI.bar.com.runtime.malloc_count:189903584.000000|g
XAPI.bar.com.runtime.free_count:189856560.000000|g
XAPI.bar.com.runtime.heap_objects:47015.000000|g
XAPI.bar.com.runtime.total_gc_pause_ns:26454773760.000000|g
XAPI.bar.com.runtime.total_gc_runs:19037.000000|g
"
